Gender,Study hours,Attendance percentage,Semester 1(aggregate),Semester 2(aggregate),Semester 3(aggregate),Semester 4(aggregate),Semester 5(aggregate),Semester 6(aggregate),Semester 7(aggregate),Semester 8(aggregate),Total aggregate,No. of backlogs,Internet access(yes/no),Extracurricular activities(yes/no),Library Usage,Sleep hours,Classroom engagement level,Peer interaction level,"Device used for studing_Laptops, Mobile","Device used for studing_Laptops, Mobile, Text books","Device used for studing_Laptops, Text books",Device used for studing_Mobile,"Device used for studing_Mobile, Text books",Device used for studing_Text books
0,6.6,90.6,59.89,62.87,57.8,59.5,59.44,56.91,59.11,56.44,59.0,3,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
0,8.4,86.5,69.98,69.32,65.19,67.37,60.99,61.56,61.2,56.81,64.05,3,1,0,,2-4 hrs,1,1,False,True,False,False,False,False
0,5.3,90.5,52.69,56.14,54.54,52.54,54.55,56.32,55.65,56.97,54.92,7,1,1,,4-6 hrs,1,1,False,False,False,False,False,False
1,4.1,73.3,62.61,62.19,60.45,59.34,59.66,56.07,53.65,49.08,57.88,6,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
0,6.6,70.0,53.11,50.9,51.28,52.68,55.92,50.99,47.97,49.58,51.55,3,1,1,,4-6 hrs,2,0,False,False,False,True,False,False
0,7.4,83.3,72.39,79.09,80.14,77.18,77.63,75.78,74.77,75.14,76.52,4,1,0,,6-8 hrs,1,2,False,False,False,False,False,False
1,3.5,82.5,61.73,57.52,61.06,62.82,59.34,55.22,55.96,57.73,58.92,2,1,1,,6-8 hrs,2,2,False,False,False,False,False,False
1,3.1,77.6,60.7,64.62,68.7,68.68,71.91,72.06,74.91,76.61,69.77,4,1,1,,4-6 hrs,1,1,False,False,False,False,True,False
0,4.8,88.6,79.0,74.43,76.03,74.07,76.38,76.43,77.18,75.14,76.08,5,0,1,,2-4 hrs,1,0,False,False,True,False,False,False
0,6.2,67.1,66.19,68.42,68.59,65.72,69.96,69.51,66.17,64.42,67.37,1,1,0,,6-8 hrs,2,1,False,True,False,False,False,False
0,6.1,77.7,58.73,58.06,64.68,64.97,63.39,69.06,67.11,71.76,64.72,4,1,1,,4-6 hrs,1,0,False,False,False,False,True,False
1,1.7,78.1,58.82,51.79,57.68,55.95,57.97,54.1,59.84,59.22,56.92,3,1,1,,6-8 hrs,2,1,False,False,False,False,True,False
0,8.3,68.9,72.57,73.6,73.37,71.44,72.88,72.47,71.37,72.02,72.46,6,1,1,,6-8 hrs,1,0,False,False,False,False,False,True
1,3.2,94.0,68.64,68.68,70.69,70.29,75.87,76.58,79.64,81.66,74.01,7,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
1,4.0,71.1,60.1,65.36,62.69,64.56,63.94,64.43,65.24,63.04,63.67,5,1,1,,4-6 hrs,1,0,False,False,False,False,False,False
1,2.7,77.3,68.93,70.44,71.32,64.4,67.32,71.78,69.07,69.01,69.03,5,1,1,,4-6 hrs,1,1,False,False,False,True,False,False
1,9.9,89.3,66.18,63.13,62.67,58.92,62.04,59.29,60.13,59.68,61.5,6,1,1,,>8 hrs,2,1,False,False,False,False,False,False
1,5.0,87.2,65.41,69.28,64.06,64.9,68.67,65.5,64.31,67.25,66.17,5,1,0,,>8 hrs,1,1,False,False,False,True,False,False
1,2.8,73.1,64.16,65.03,69.34,68.01,71.97,75.96,73.54,76.76,70.6,1,1,1,,4-6 hrs,2,1,True,False,False,False,False,False
1,6.2,87.5,70.53,68.09,64.96,71.08,70.19,70.65,65.94,71.71,69.14,3,1,1,,6-8 hrs,1,0,False,False,False,True,False,False
1,6.0,84.3,60.99,64.55,64.51,64.3,65.02,65.33,68.75,66.5,64.99,3,1,0,,4-6 hrs,0,2,True,False,False,False,False,False
0,4.1,100.0,55.29,60.15,65.63,65.24,66.31,67.14,68.98,70.3,64.88,0,1,1,,4-6 hrs,1,2,False,False,False,True,False,False
0,6.2,85.2,72.4,67.67,65.83,66.78,65.59,59.15,64.26,57.17,64.86,5,1,1,,2-4 hrs,2,2,False,False,True,False,False,False
1,2.8,80.9,77.93,79.05,75.3,79.57,85.95,89.99,90.32,89.56,83.46,0,1,1,,4-6 hrs,1,1,False,False,True,False,False,False
0,3.5,75.1,57.48,54.91,45.57,49.87,50.7,45.26,41.12,39.16,48.01,7,1,1,,6-8 hrs,1,2,False,False,False,False,False,True
1,0.5,76.0,76.6,71.76,80.46,76.76,74.66,72.48,70.48,75.45,74.83,1,1,1,,6-8 hrs,1,0,True,False,False,False,False,False
0,1.9,75.4,61.7,60.97,64.82,58.79,59.73,64.55,60.34,64.22,61.89,3,1,0,,6-8 hrs,1,1,False,False,False,False,True,False
1,8.1,93.0,75.35,73.5,82.89,79.15,77.3,77.04,80.8,81.22,78.41,4,1,1,,2-4 hrs,2,1,False,False,True,False,False,False
1,7.8,82.1,71.03,78.67,76.15,80.59,87.34,83.03,86.2,86.75,81.22,5,0,1,,6-8 hrs,1,0,False,False,True,False,False,False
0,4.6,86.5,72.07,74.06,72.39,71.74,72.87,74.28,71.96,74.14,72.94,4,1,1,,>8 hrs,2,2,False,False,False,False,False,True
0,7.8,94.1,60.53,60.84,65.89,69.14,71.42,68.67,71.61,71.81,67.49,3,1,0,,6-8 hrs,1,1,False,False,False,False,True,False
0,4.2,63.1,79.25,77.88,75.49,76.73,72.66,70.12,63.64,66.71,72.81,2,1,1,,4-6 hrs,1,2,True,False,False,False,False,False
0,4.0,92.2,79.17,77.73,75.27,75.86,73.5,81.49,80.74,80.24,78.0,0,1,1,,4-6 hrs,2,1,True,False,False,False,False,False
0,4.6,82.4,73.07,73.03,75.24,72.0,67.74,65.77,62.63,60.74,68.78,5,1,1,,4-6 hrs,0,2,False,False,False,True,False,False
1,4.3,85.5,78.19,75.04,70.74,71.73,71.54,71.56,78.06,73.06,73.74,2,1,1,,6-8 hrs,1,1,True,False,False,False,False,False
1,4.1,75.4,64.13,63.56,62.29,61.42,58.04,55.31,51.38,53.43,58.7,3,1,1,,>8 hrs,1,1,False,False,True,False,False,False
1,6.8,76.0,53.91,55.8,53.28,55.23,52.7,54.75,55.98,53.35,54.38,6,1,1,,2-4 hrs,0,2,False,False,False,False,False,True
1,4.8,85.9,52.63,54.88,54.89,48.44,44.56,43.0,41.46,38.89,47.34,8,1,1,,>8 hrs,0,1,False,False,False,False,False,False
0,5.9,100.0,60.87,61.79,66.86,64.22,65.9,68.09,68.22,71.64,65.95,3,1,1,,<2 hrs,2,2,False,False,False,True,False,False
0,6.6,90.0,68.84,69.45,72.32,71.75,70.9,70.08,73.4,70.75,70.94,1,0,1,,4-6 hrs,1,1,False,False,False,False,False,False
1,5.3,92.1,67.76,66.78,69.13,75.77,78.48,77.19,80.03,81.45,74.57,1,1,0,,>8 hrs,1,1,False,False,True,False,False,False
0,2.6,80.5,77.12,70.61,67.97,67.76,66.98,64.56,62.71,61.94,67.46,4,1,0,,<2 hrs,1,1,False,False,False,False,True,False
0,1.8,77.2,70.37,75.59,71.77,67.74,65.04,63.21,63.83,56.15,66.71,1,1,1,,4-6 hrs,2,2,False,False,False,False,False,True
1,4.8,75.8,74.55,77.82,79.35,76.8,85.42,83.15,81.29,86.12,80.56,2,0,1,,4-6 hrs,2,0,True,False,False,False,False,False
1,4.2,78.1,81.15,77.71,76.95,75.04,71.42,67.55,67.76,63.26,72.6,2,1,1,,4-6 hrs,1,1,False,True,False,False,False,False
1,4.7,65.6,75.92,74.19,76.23,75.0,74.24,77.07,76.7,69.05,74.8,4,1,0,,2-4 hrs,2,0,False,False,False,False,False,True
1,4.5,76.2,74.95,75.18,74.99,79.12,83.9,84.35,86.09,85.36,80.49,3,1,0,,4-6 hrs,1,2,False,False,False,True,False,False
1,9.7,77.5,65.1,70.39,66.03,74.08,72.23,78.35,78.03,77.69,72.74,0,1,1,,6-8 hrs,2,2,False,True,False,False,False,False
0,1.8,80.6,73.75,79.55,77.75,78.34,80.5,81.35,85.55,89.13,80.74,3,1,0,,>8 hrs,2,2,False,True,False,False,False,False
1,0.5,83.1,59.55,60.53,59.01,61.35,50.71,53.13,49.88,47.87,55.25,5,1,1,,6-8 hrs,2,1,False,False,False,False,False,True
1,5.2,84.9,59.62,63.19,57.16,54.46,56.55,57.34,60.27,62.58,58.9,4,1,1,,4-6 hrs,1,2,False,False,False,False,True,False
2,3.7,81.9,54.73,55.29,56.61,59.85,63.72,62.83,64.44,67.38,60.61,3,1,1,,6-8 hrs,2,2,False,False,False,True,False,False
0,5.1,77.3,56.86,57.62,63.29,65.76,63.64,70.17,71.13,70.11,64.82,3,1,1,,6-8 hrs,1,2,False,False,False,False,False,True
0,5.7,66.3,60.37,60.11,62.56,58.51,58.81,59.19,57.17,59.92,59.58,4,1,1,,>8 hrs,1,1,False,False,False,False,False,True
1,7.1,77.4,57.33,63.37,61.24,63.37,67.91,65.74,71.49,69.98,65.05,2,1,0,,2-4 hrs,1,0,False,False,True,False,False,False
1,1.5,74.2,54.28,52.6,50.19,50.92,50.72,45.66,41.36,42.71,48.56,4,1,0,,>8 hrs,1,2,False,False,False,True,False,False
0,3.4,85.7,53.03,54.4,51.63,57.47,53.72,50.86,56.71,55.69,54.19,5,1,0,,>8 hrs,1,2,False,False,False,False,True,False
1,5.4,89.3,66.7,64.52,64.72,60.09,59.72,56.42,51.33,52.31,59.48,3,0,0,,4-6 hrs,1,1,True,False,False,False,False,False
1,6.0,89.5,75.24,78.66,77.35,78.1,78.61,75.07,75.56,75.42,76.75,4,1,0,,4-6 hrs,1,1,False,False,False,False,False,True
0,8.9,88.1,70.08,67.61,66.93,66.66,64.6,65.57,65.0,67.23,66.71,3,1,1,,6-8 hrs,1,2,False,False,True,False,False,False
0,6.4,80.9,67.71,73.02,71.56,76.46,72.16,75.54,76.75,75.19,73.55,2,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
1,4.4,77.8,66.97,69.75,70.95,73.22,68.12,72.54,69.99,72.12,70.46,3,1,1,,2-4 hrs,1,0,False,False,False,False,False,False
0,2.7,76.0,57.05,56.84,53.22,50.23,47.91,50.34,45.57,39.9,50.13,4,1,1,,6-8 hrs,1,0,False,False,True,False,False,False
1,3.4,69.9,49.28,50.28,48.78,52.12,50.68,47.62,47.89,51.27,49.74,4,1,0,,6-8 hrs,2,0,True,False,False,False,False,False
1,3.3,89.9,66.08,64.52,61.74,63.85,67.49,63.43,63.99,64.1,64.4,3,1,1,,2-4 hrs,2,1,False,False,False,False,True,False
1,5.8,80.6,56.25,53.12,54.31,50.19,50.01,48.72,46.33,50.21,51.14,0,1,0,,2-4 hrs,1,0,False,False,False,False,False,False
1,5.0,72.0,69.62,69.1,69.93,69.86,66.72,71.74,70.84,69.71,69.69,0,1,1,,6-8 hrs,1,2,True,False,False,False,False,False
1,1.9,75.4,73.18,69.91,66.01,66.71,64.71,66.53,61.12,58.4,65.82,2,1,1,,6-8 hrs,1,1,False,False,False,False,True,False
0,3.6,75.1,52.77,57.07,55.21,54.53,54.32,52.03,58.84,55.58,55.04,2,1,0,,6-8 hrs,1,1,False,False,False,False,False,False
0,6.3,82.3,66.49,67.78,66.62,72.76,72.87,76.52,81.5,76.37,72.61,4,1,0,,4-6 hrs,2,2,False,False,False,False,False,False
0,5.2,90.5,61.68,65.25,62.68,61.66,57.83,59.27,60.43,59.68,61.06,6,0,1,,4-6 hrs,0,0,False,False,False,False,True,False
1,5.6,79.2,66.4,66.16,68.15,71.25,71.77,76.94,79.85,80.69,72.65,3,1,1,,>8 hrs,1,1,False,False,False,False,True,False
1,5.3,64.0,62.17,61.77,66.16,69.16,67.38,67.41,76.88,75.96,68.36,0,1,1,,4-6 hrs,1,1,False,False,False,False,False,True
1,7.8,80.5,50.09,58.33,54.57,51.25,56.39,57.8,56.75,56.18,55.17,2,1,1,,2-4 hrs,2,0,True,False,False,False,False,False
1,5.0,80.8,75.53,79.91,83.81,81.56,87.68,90.7,90.21,93.84,85.4,2,1,0,,>8 hrs,2,1,False,False,False,False,False,False
1,3.7,80.2,75.27,81.35,81.22,79.61,75.9,75.41,76.89,82.66,78.54,2,0,1,,6-8 hrs,2,1,False,True,False,False,False,False
0,2.7,77.0,67.06,68.25,68.34,70.47,72.54,75.4,81.78,81.46,73.16,0,1,1,,6-8 hrs,2,1,False,False,False,False,True,False
0,5.0,83.7,74.39,73.16,75.96,76.04,73.68,75.31,72.88,74.93,74.54,1,1,0,,4-6 hrs,1,0,False,True,False,False,False,False
0,0.5,82.5,59.84,57.45,57.19,59.66,58.76,57.46,57.17,57.46,58.12,2,1,0,,>8 hrs,1,2,False,True,False,False,False,False
1,4.1,81.8,70.28,74.04,71.16,69.02,70.35,71.12,75.07,76.78,72.23,5,1,0,,6-8 hrs,1,0,False,False,False,False,True,False
0,4.1,85.3,64.94,62.96,65.96,64.3,61.8,61.57,60.74,59.38,62.71,5,1,0,,6-8 hrs,2,1,False,False,False,True,False,False
1,1.8,78.6,78.53,79.94,78.96,76.9,81.35,82.39,80.04,78.78,79.61,2,1,0,,4-6 hrs,1,1,False,False,True,False,False,False
1,2.6,78.1,64.9,65.62,70.02,68.51,71.67,71.34,77.87,80.75,71.34,3,1,1,,<2 hrs,1,1,False,False,False,False,False,False
1,6.1,93.0,59.74,59.68,59.71,62.34,57.88,62.02,60.49,61.66,60.44,4,0,1,,6-8 hrs,0,2,False,False,False,False,False,True
0,5.0,86.5,63.78,67.98,66.48,65.36,68.86,70.33,62.19,61.02,65.75,4,1,1,,6-8 hrs,0,0,False,False,False,False,False,False
2,4.7,88.6,72.03,64.33,65.57,63.86,59.2,60.13,57.18,56.54,62.36,7,1,1,,2-4 hrs,0,2,True,False,False,False,False,False
1,5.1,91.8,79.87,79.18,75.05,71.9,69.6,69.51,65.88,69.48,72.56,5,1,1,,6-8 hrs,1,0,True,False,False,False,False,False
0,4.7,86.2,65.45,62.57,61.61,62.86,63.9,64.34,62.71,66.0,63.68,7,1,1,,6-8 hrs,1,1,False,False,True,False,False,False
0,7.0,89.4,54.94,49.77,51.3,47.76,48.1,43.11,45.6,40.79,47.67,6,1,1,,4-6 hrs,2,1,False,False,False,False,False,True
1,4.7,69.4,54.43,55.44,54.37,58.89,54.84,51.95,54.8,55.33,55.01,4,1,1,,>8 hrs,1,1,False,False,False,False,False,True
1,1.6,83.6,60.11,55.06,51.57,55.62,55.62,54.78,56.98,56.65,55.8,2,1,1,,6-8 hrs,1,0,False,False,False,True,False,False
1,7.8,80.5,74.45,73.39,73.32,73.88,74.13,68.34,78.57,73.31,73.67,1,1,0,,6-8 hrs,0,1,False,False,False,True,False,False
2,5.2,95.4,63.38,67.78,64.94,66.89,66.0,67.99,69.45,63.65,66.26,6,1,0,,2-4 hrs,2,1,False,False,False,False,False,True
1,3.3,89.4,80.14,80.59,85.81,81.81,77.44,80.51,83.53,80.42,81.28,0,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
0,2.0,77.0,63.93,66.33,66.61,69.66,73.83,75.02,75.02,78.07,71.06,2,1,1,,2-4 hrs,1,0,True,False,False,False,False,False
1,5.3,85.0,59.86,58.89,56.13,54.3,61.05,59.07,59.31,55.18,57.97,2,1,1,,>8 hrs,1,1,False,False,False,False,False,True
0,4.3,83.3,54.77,57.58,55.66,56.82,55.62,54.21,56.06,57.42,56.02,4,1,1,,4-6 hrs,1,1,False,False,False,False,True,False
1,7.6,85.6,62.86,66.75,71.5,75.83,72.56,71.92,78.94,82.24,72.82,0,1,1,,4-6 hrs,0,0,False,False,True,False,False,False
0,3.8,73.8,67.26,64.6,66.98,72.6,67.03,65.97,69.26,67.08,67.6,5,1,0,,6-8 hrs,2,1,False,False,True,False,False,False
0,2.8,84.9,56.35,54.63,56.41,58.34,60.27,60.02,57.18,57.05,57.53,4,1,1,,4-6 hrs,2,1,False,False,False,False,False,False
0,6.3,80.2,62.63,62.97,64.35,62.29,59.21,52.18,53.86,49.53,58.38,3,1,1,,2-4 hrs,1,0,False,False,True,False,False,False
0,6.4,84.3,80.06,78.57,81.51,82.06,84.34,88.51,90.75,87.79,84.2,0,1,0,,4-6 hrs,1,0,False,False,True,False,False,False
1,4.8,76.2,67.8,66.87,70.24,68.56,69.54,64.98,69.34,66.16,67.94,4,1,1,,6-8 hrs,1,0,False,False,True,False,False,False
0,5.9,77.3,83.31,81.62,80.29,79.07,84.27,80.96,84.0,80.22,81.72,2,1,1,,4-6 hrs,0,1,False,False,False,True,False,False
1,4.4,91.4,78.99,77.61,78.11,77.91,77.71,81.45,81.76,77.87,78.93,1,1,1,,6-8 hrs,1,1,True,False,False,False,False,False
1,5.0,73.6,71.07,72.75,72.2,73.43,70.89,74.46,72.23,69.83,72.11,2,1,1,,>8 hrs,1,0,False,False,False,False,False,True
0,6.8,74.2,73.5,75.48,72.19,70.79,69.22,69.67,73.59,67.81,71.53,2,0,0,,4-6 hrs,2,2,False,False,False,False,True,False
1,5.8,81.6,51.92,60.62,59.17,55.82,53.72,58.65,54.68,51.26,55.73,0,1,1,,6-8 hrs,0,1,False,False,False,True,False,False
0,4.2,75.8,63.75,67.59,72.4,75.3,74.03,78.64,81.74,81.05,74.31,2,1,1,,6-8 hrs,1,0,False,False,False,False,False,False
2,7.2,74.9,52.78,51.34,48.17,44.67,39.74,43.45,39.32,36.17,44.46,2,1,1,,6-8 hrs,2,2,False,False,False,False,False,False
1,0.5,82.8,70.78,67.21,69.19,62.1,62.33,58.37,55.53,52.67,62.27,2,1,0,,6-8 hrs,1,1,False,False,False,False,False,False
0,8.6,70.0,81.34,78.05,74.73,73.87,73.63,70.58,71.92,73.4,74.69,3,0,1,,<2 hrs,1,1,False,False,False,False,False,False
1,1.1,73.9,65.52,63.76,62.0,60.37,58.08,56.83,53.75,54.0,59.29,4,1,1,,2-4 hrs,1,0,False,False,False,False,False,False
1,3.2,98.4,65.66,67.04,66.48,61.98,59.02,58.67,56.16,54.28,61.16,7,0,1,,6-8 hrs,0,1,False,False,False,True,False,False
1,4.4,85.7,59.36,56.7,56.58,59.09,54.75,57.36,60.04,54.66,57.32,3,0,0,,>8 hrs,2,0,False,False,False,False,False,True
0,4.2,76.0,76.57,80.74,81.78,78.08,83.52,86.88,92.51,94.26,84.29,1,1,1,,6-8 hrs,1,1,False,True,False,False,False,False
0,6.5,85.3,64.82,63.25,65.95,64.29,62.51,62.3,62.33,61.48,63.37,4,1,1,,4-6 hrs,2,1,False,False,False,False,False,False
0,2.4,86.5,58.38,62.83,62.07,60.32,59.54,59.79,56.79,56.51,59.53,4,1,1,,6-8 hrs,1,1,False,False,False,False,False,False
2,5.0,90.0,74.01,68.43,66.55,70.76,70.45,72.24,73.76,73.84,71.26,5,1,1,,<2 hrs,2,1,True,False,False,False,False,False
1,3.3,81.0,67.22,66.02,61.98,63.68,59.42,59.76,53.74,56.11,60.99,5,1,0,,6-8 hrs,2,1,False,False,False,True,False,False
1,5.1,89.8,54.84,57.74,53.01,48.04,50.44,49.32,43.87,41.78,49.88,8,1,1,,4-6 hrs,1,1,False,False,False,True,False,False
0,4.4,65.7,54.09,51.73,47.87,48.66,49.95,46.07,40.09,35.4,46.73,2,1,1,,<2 hrs,1,2,False,False,False,False,False,True
0,4.7,73.5,77.93,81.86,80.94,83.45,83.59,86.42,90.06,90.3,84.32,3,1,0,,6-8 hrs,2,1,False,False,False,False,False,False
1,3.4,83.3,53.03,52.48,52.22,53.96,54.82,58.38,52.42,58.43,54.47,3,1,1,,6-8 hrs,2,2,True,False,False,False,False,False
1,3.5,84.6,58.69,56.0,54.61,51.35,47.26,43.54,44.39,45.21,50.13,5,1,1,,4-6 hrs,2,1,False,False,False,False,False,False
0,5.1,74.7,72.69,65.91,67.57,65.51,66.62,60.2,55.18,58.23,63.99,3,1,1,,4-6 hrs,1,2,False,False,True,False,False,False
0,6.4,84.1,65.11,63.99,65.52,64.1,61.87,64.38,64.74,67.82,64.69,2,1,0,,4-6 hrs,0,2,False,False,False,True,False,False
1,3.3,77.0,56.96,55.42,56.85,54.23,57.08,55.5,56.74,56.56,56.17,7,1,1,,4-6 hrs,2,0,False,False,False,False,False,False
1,2.8,79.8,52.7,50.28,49.98,53.03,45.6,44.53,43.81,40.54,47.56,2,1,1,,6-8 hrs,2,1,False,False,False,False,False,False
0,5.7,90.2,72.23,72.87,70.81,64.88,61.68,59.09,56.88,56.38,64.35,7,1,1,,4-6 hrs,1,1,False,False,False,True,False,False
0,4.4,89.3,63.57,60.77,62.86,55.27,57.71,54.93,51.9,48.84,56.98,6,1,1,,6-8 hrs,1,2,False,False,False,False,True,False
1,6.2,74.0,73.72,77.76,75.22,76.41,79.75,77.13,76.28,77.35,76.7,3,1,0,,6-8 hrs,1,1,False,False,False,True,False,False
0,2.7,73.5,62.1,63.74,62.68,64.35,67.68,63.75,65.07,58.41,63.47,3,1,0,,4-6 hrs,2,1,False,False,False,False,True,False
1,0.9,78.7,73.51,73.96,66.99,70.62,68.43,62.95,65.98,60.11,67.82,3,1,1,,6-8 hrs,1,0,False,False,False,False,True,False
1,3.4,81.8,67.19,65.27,66.56,66.78,66.97,72.01,71.35,69.41,68.19,4,1,1,,6-8 hrs,1,2,False,False,False,False,False,False
0,3.0,76.7,72.35,74.39,74.38,71.19,68.96,69.55,71.51,70.62,71.62,0,1,1,,4-6 hrs,1,1,False,False,True,False,False,False
0,4.3,90.3,75.78,75.56,76.61,74.42,80.97,77.71,75.89,75.61,76.57,0,1,0,,4-6 hrs,1,2,True,False,False,False,False,False
1,3.2,84.8,66.35,62.14,63.6,63.32,64.72,63.74,61.56,58.65,63.01,4,0,0,,4-6 hrs,1,1,False,False,False,False,False,True
0,6.0,85.2,74.32,75.75,77.58,80.31,79.12,75.66,81.29,76.27,77.54,1,1,1,,4-6 hrs,1,1,False,False,True,False,False,False
0,3.9,71.9,56.41,55.75,58.15,55.25,52.84,56.01,57.57,56.74,56.09,3,1,1,,4-6 hrs,1,2,False,False,False,False,False,False
0,4.8,91.3,72.48,76.51,79.43,76.05,70.9,74.11,72.4,74.38,74.53,0,1,1,,4-6 hrs,0,2,False,False,False,True,False,False
0,4.8,59.4,56.27,61.65,62.44,62.59,63.01,64.22,70.66,67.96,63.6,6,1,1,,6-8 hrs,0,0,False,False,True,False,False,False
0,4.9,88.7,70.97,66.18,69.58,66.74,68.71,66.45,64.6,70.08,67.91,7,1,1,,4-6 hrs,1,1,True,False,False,False,False,False
0,4.5,89.5,61.67,67.04,67.52,68.53,71.43,75.57,72.9,78.36,70.38,2,1,0,,6-8 hrs,1,0,True,False,False,False,False,False
1,5.5,78.5,60.75,61.69,59.02,55.9,57.6,56.52,52.95,46.17,56.32,4,1,1,,6-8 hrs,1,1,False,False,False,False,False,True
1,2.9,92.2,75.78,78.86,80.88,78.45,82.39,81.54,87.41,90.06,81.92,2,0,1,,6-8 hrs,0,1,False,False,False,False,True,False
1,7.3,81.5,68.83,68.41,69.5,66.89,69.66,68.87,65.95,65.97,68.01,4,1,1,,4-6 hrs,2,1,False,False,False,False,True,False
0,4.0,82.5,69.8,67.5,70.17,69.63,68.8,71.32,68.56,69.29,69.38,2,1,1,,6-8 hrs,0,0,False,False,False,False,False,False
0,1.9,84.7,70.98,66.96,64.73,60.56,61.71,60.73,56.2,56.33,62.28,6,1,1,,6-8 hrs,0,1,False,False,False,False,False,False
1,4.9,100.0,62.24,64.66,56.43,58.27,52.32,54.64,51.93,46.29,55.85,7,0,1,,4-6 hrs,1,2,False,False,False,False,False,True
1,2.8,92.8,82.18,81.83,85.91,84.56,86.58,87.53,84.6,90.02,85.4,3,1,0,,<2 hrs,1,1,False,False,False,False,False,False
0,5.8,87.6,53.63,58.93,55.24,57.43,60.8,63.24,66.1,65.43,60.1,7,1,1,,4-6 hrs,2,2,False,False,False,False,False,False
1,8.9,74.7,76.3,80.26,83.62,83.71,87.03,87.46,88.77,92.69,84.98,3,0,1,,6-8 hrs,1,2,False,False,False,False,False,True
0,2.9,83.1,75.0,79.36,73.6,71.53,70.24,67.36,65.34,62.93,70.67,1,1,1,,>8 hrs,1,1,False,False,False,False,False,False
1,5.2,75.5,51.35,47.09,42.91,44.13,41.97,43.55,38.9,37.43,43.42,6,1,0,,4-6 hrs,1,0,False,False,False,False,False,False
0,1.0,88.6,52.58,52.49,57.67,52.73,54.92,55.25,50.87,56.64,54.14,6,1,0,,4-6 hrs,0,1,True,False,False,False,False,False
0,5.4,83.1,61.26,59.55,62.78,60.49,61.52,61.86,61.23,61.15,61.23,1,1,0,,6-8 hrs,1,1,False,False,False,False,False,True
1,2.7,73.0,69.57,74.24,73.69,76.37,74.29,72.83,73.15,76.81,73.87,2,1,1,,4-6 hrs,2,1,True,False,False,False,False,False
1,3.3,82.6,57.05,55.03,58.02,53.25,52.33,51.95,45.71,46.98,52.54,1,1,0,,>8 hrs,1,1,False,False,False,False,False,True
1,2.3,75.2,65.94,63.87,63.45,67.53,67.2,63.91,65.4,64.25,65.19,8,1,1,,<2 hrs,1,2,False,False,False,False,False,False
0,6.0,83.2,66.97,65.44,69.09,67.46,70.25,66.2,66.34,68.41,67.52,4,1,1,,6-8 hrs,2,2,False,False,False,False,False,False
0,6.5,75.1,74.76,81.59,82.05,75.97,85.13,94.72,85.76,94.23,84.28,3,1,0,,4-6 hrs,0,1,False,False,False,False,False,True
1,4.5,82.2,56.59,55.62,55.0,54.26,54.64,54.09,56.78,56.22,55.4,1,1,0,,6-8 hrs,1,0,False,False,False,True,False,False
0,2.8,88.0,79.0,80.04,76.74,75.85,78.46,77.0,79.3,80.15,78.32,5,1,1,,6-8 hrs,1,2,False,False,True,False,False,False
0,7.7,81.6,81.77,81.6,82.61,81.56,87.28,89.58,89.15,90.27,85.48,2,1,1,,4-6 hrs,1,0,False,False,False,False,True,False
1,3.0,78.9,60.46,57.97,60.62,67.59,63.91,68.52,74.68,74.36,66.01,0,0,0,,>8 hrs,0,2,False,False,False,False,False,False
1,0.5,83.6,68.08,66.05,67.15,63.76,63.08,62.51,54.92,56.23,62.72,4,1,1,,2-4 hrs,0,1,False,False,False,True,False,False
0,5.4,87.6,75.4,68.19,66.6,65.11,62.9,59.62,59.38,61.0,64.77,2,1,0,,6-8 hrs,2,1,False,False,True,False,False,False
0,2.3,73.1,55.75,53.96,52.51,58.96,59.51,55.32,55.94,58.14,56.26,5,1,0,,4-6 hrs,2,1,False,False,True,False,False,False
0,6.5,84.1,68.48,71.75,67.15,70.35,68.77,69.48,67.15,68.78,68.99,5,1,1,,>8 hrs,0,2,False,True,False,False,False,False
0,3.7,92.5,66.94,65.0,58.85,58.73,54.75,54.41,52.12,50.95,57.72,5,1,1,,6-8 hrs,0,1,False,False,False,False,False,True
0,5.7,86.6,60.61,64.4,62.91,68.14,72.29,74.08,76.19,73.51,69.02,0,1,1,,4-6 hrs,0,1,False,False,False,False,False,True
1,7.3,82.5,65.21,69.4,65.88,66.63,65.43,65.86,66.1,66.78,66.41,4,1,1,,6-8 hrs,2,1,False,False,True,False,False,False
0,2.1,87.1,50.86,52.24,49.98,53.36,50.42,51.33,49.44,48.57,50.78,6,1,1,,6-8 hrs,0,1,False,False,False,False,False,False
0,3.4,85.6,51.23,44.96,48.29,44.72,45.25,42.18,41.93,38.68,44.66,5,1,1,,4-6 hrs,0,1,False,False,True,False,False,False
0,4.3,88.0,57.7,59.75,65.97,64.84,66.27,68.22,71.56,75.52,66.23,5,1,1,,>8 hrs,1,0,False,False,False,False,False,True
1,7.6,65.8,63.87,63.55,59.61,59.79,55.95,55.35,52.49,51.85,57.81,6,1,1,,6-8 hrs,2,1,False,False,False,False,True,False
1,3.2,69.6,70.03,72.29,67.43,68.75,70.18,71.29,69.61,67.35,69.62,0,1,1,,4-6 hrs,1,2,False,False,False,False,False,False
